fight.id,winner,loser,method,round,time,weight.class.id,event,date,fight.order,title.fight,five.rounds
UFC2016051401,Stipe Miocic,Fabricio Werdum,KO/TKO,1,2:47,1,UFC 198: Werdum vs. Miocic,5/14/16,1,1,1
UFC2016051402,Ronaldo Souza,Vitor Belfort,KO/TKO,1,4:38,3,UFC 198: Werdum vs. Miocic,5/14/16,2,0,0
UFC2016051403,Cristiane Justino,Leslie Smith,KO/TKO,1,1:21,88,UFC 198: Werdum vs. Miocic,5/14/16,3,0,0
UFC2016051404,Mauricio Rua,Corey Anderson,Decision - Split,3,5:00,2,UFC 198: Werdum vs. Miocic,5/14/16,4,0,0
UFC2016051405,Bryan Barberena,Warlley Alves,Decision - Unanimous,3,5:00,4,UFC 198: Werdum vs. Miocic,5/14/16,5,0,0
UFC2016051406,Demian Maia,Matt Brown,Submission,3,4:31,4,UFC 198: Werdum vs. Miocic,5/14/16,6,0,0
UFC2016051407,Thiago Santos,Nate Marquardt,KO/TKO,1,3:39,3,UFC 198: Werdum vs. Miocic,5/14/16,7,0,0
UFC2016051408,Francisco Trinaldo,Yancy Medeiros,Decision - Unanimous,3,5:00,5,UFC 198: Werdum vs. Miocic,5/14/16,8,0,0
UFC2016051409,John Lineker,Rob Font,Decision - Unanimous,3,5:00,7,UFC 198: Werdum vs. Miocic,5/14/16,9,0,0
UFC2016051410,Antonio Rogerio Nogueira,Patrick Cummins,KO/TKO,1,4:52,2,UFC 198: Werdum vs. Miocic,5/14/16,10,0,0
UFC2016051411,Sergio Moraes,Luan Chagas,Decision - Split,3,5:00,4,UFC 198: Werdum vs. Miocic,5/14/16,11,0,0
UFC2016051412,Renato Moicano,Zubaira Tukhugov,Decision - Split,3,5:00,6,UFC 198: Werdum vs. Miocic,5/14/16,12,0,0
UFC2016050801,Alistair Overeem,Andrei Arlovski,KO/TKO,2,1:12,1,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,1,0,1
UFC2016050802,Stefan Struve,Antonio Silva,KO/TKO,1,0:16,1,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,2,0,0
UFC2016050803,Gunnar Nelson,Albert Tumenov,Submission,2,3:15,4,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,3,0,0
UFC2016050804,Germaine de Randamie,Anna Elmose,KO/TKO,1,3:46,25,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,4,0,0
UFC2016050805,Nikita Krylov,Francimar Barroso,Submission,2,3:11,2,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,5,0,0
UFC2016050806,Karolina Kowalkiewicz,Heather Jo Clark,Decision - Unanimous,3,5:00,32,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,6,0,0
UFC2016050807,Rustam Khabilov,Chris Wade,Decision - Unanimous,3,5:00,5,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,7,0,0
UFC2016050808,Magnus Cedenblad,Garreth McLellan,KO/TKO,2,0:47,3,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,8,0,0
UFC2016050809,Josh Emmett,Jon Tuck,Decision - Split,3,5:00,5,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,9,0,0
UFC2016050810,Reza Madadi,Yan Cabral,KO/TKO,3,1:56,5,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,10,0,0
UFC2016050811,Kyoji Horiguchi,Neil Seery,Decision - Unanimous,3,5:00,8,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,11,0,0
UFC2016050812,Leon Edwards,Dominic Waters,Decision - Unanimous,3,5:00,4,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,12,0,0
UFC2016050813,Yuta Sasaki,Willie Gates,Submission,2,3:30,8,UFC Fight Night 87: Overeem vs. Arlovski,5/8/16,13,0,0
UFC2016042301,Jon Jones,Ovince Saint Preux,Decision - Unanimous,5,5:00,2,UFC 197: Jones vs. Saint Preux,4/23/16,1,1,1
UFC2016042302,Demetrious Johnson,Henry Cejudo,KO/TKO,1,2:49,8,UFC 197: Jones vs. Saint Preux,4/23/16,2,1,1
UFC2016042303,Edson Barboza,Anthony Pettis,Decision - Unanimous,3,5:00,5,UFC 197: Jones vs. Saint Preux,4/23/16,3,0,0
UFC2016042304,Robert Whittaker,Rafael Natal,Decision - Unanimous,3,5:00,3,UFC 197: Jones vs. Saint Preux,4/23/16,4,0,0
UFC2016042305,Yair Rodriguez,Andre Fili,KO/TKO,2,2:15,6,UFC 197: Jones vs. Saint Preux,4/23/16,5,0,0
UFC2016042306,Sergio Pettis,Chris Kelades,Decision - Unanimous,3,5:00,8,UFC 197: Jones vs. Saint Preux,4/23/16,6,0,0
UFC2016042307,Danny Roberts,Dominique Steele,Decision - Unanimous,3,5:00,4,UFC 197: Jones vs. Saint Preux,4/23/16,7,0,0
UFC2016042308,Carla Esparza,Juliana Lima,Decision - Unanimous,3,5:00,32,UFC 197: Jones vs. Saint Preux,4/23/16,8,0,0
UFC2016042309,James Vick,Glaico Franca,Decision - Unanimous,3,5:00,5,UFC 197: Jones vs. Saint Preux,4/23/16,9,0,0
UFC2016042310,Walt Harris,Cody East,KO/TKO,1,4:18,1,UFC 197: Jones vs. Saint Preux,4/23/16,10,0,0
UFC2016042311,Marcos Rogerio de Lima,Clint Hester,Submission,1,4:35,2,UFC 197: Jones vs. Saint Preux,4/23/16,11,0,0
UFC2016042312,Kevin Lee,Efrain Escudero,Decision - Unanimous,3,5:00,5,UFC 197: Jones vs. Saint Preux,4/23/16,12,0,0
UFC2016041601,Glover Teixeira,Rashad Evans,KO/TKO,1,1:48,2,UFC on Fox 19: Teixeira vs. Evans,4/16/16,1,0,1
UFC2016041602,Rose Namajunas,Tecia Torres,Decision - Unanimous,3,5:00,32,UFC on Fox 19: Teixeira vs. Evans,4/16/16,2,0,0
UFC2016041603,Khabib Nurmagomedov,Darrell Horcher,KO/TKO,2,3:38,5,UFC on Fox 19: Teixeira vs. Evans,4/16/16,3,0,0
UFC2016041604,Cub Swanson,Hacran Dias,Decision - Unanimous,3,5:00,6,UFC on Fox 19: Teixeira vs. Evans,4/16/16,4,0,0
UFC2016041605,Michael Chiesa,Beneil Dariush,Submission,2,1:20,5,UFC on Fox 19: Teixeira vs. Evans,4/16/16,5,0,0
UFC2016041606,Raquel Pennington,Bethe Correia,Decision - Split,3,5:00,25,UFC on Fox 19: Teixeira vs. Evans,4/16/16,6,0,0
UFC2016041607,Santiago Ponzinibbio,Court McGee,KO/TKO,1,4:15,4,UFC on Fox 19: Teixeira vs. Evans,4/16/16,7,0,0
UFC2016041608,Michael Graves,Randy Brown,Submission,2,2:31,4,UFC on Fox 19: Teixeira vs. Evans,4/16/16,8,0,0
UFC2016041609,John Dodson,Manvel Gamburyan,KO/TKO,1,0:37,7,UFC on Fox 19: Teixeira vs. Evans,4/16/16,9,0,0
UFC2016041610,Cezar Ferreira,Oluwale Bamgbose,Decision - Unanimous,3,5:00,3,UFC on Fox 19: Teixeira vs. Evans,4/16/16,10,0,0
UFC2016041611,Elizeu Zaleski dos Santos,Omari Akhmedov,KO/TKO,3,3:03,4,UFC on Fox 19: Teixeira vs. Evans,4/16/16,11,0,0
UFC2016041001,Junior dos Santos,Ben Rothwell,Decision - Unanimous,5,5:00,1,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,1,0,1
UFC2016041002,Derrick Lewis,Gabriel Gonzaga,KO/TKO,1,4:48,1,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,2,0,0
UFC2016041003,Francis Ngannou,Curtis Blaydes,KO/TKO,2,5:00,1,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,3,0,0
UFC2016041004,Timothy Johnson,Marcin Tybura,Decision - Unanimous,3,5:00,1,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,4,0,0
UFC2016041005,Jan Blachowicz,Igor Pokrajac,Decision - Unanimous,3,5:00,2,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,5,0,0
UFC2016041006,Maryna Moroz,Cristina Stanclu,Decision - Unanimous,3,5:00,32,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,6,0,0
UFC2016041007,Zak Cummings,Nicolas Dalby,Decision - Unanimous,3,5:00,4,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,7,0,0
UFC2016041008,Alejandro Perez,Ian Entwistle,Submission,1,4:04,7,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,8,0,0
UFC2016041009,Mairbek Taisumov,Damir Hazovic,KO/TKO,1,3:44,5,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,9,0,0
UFC2016041010,Damian Stasiak,Filip Pejic,Submission,1,2:16,7,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,10,0,0
UFC2016041011,Lucas Martins,Robert Whiteford,Decision - Split,3,5:00,6,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,11,0,0
UFC2016041012,Jared Cannonier,Cyril Asker,KO/TKO,1,2:44,1,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,12,0,0
UFC2016041013,Bojan Velickovic,Alessio Di Chirico,Decision - Unanimous,3,5:00,3,UFC Fight Night 86: Rothwell vs. dos Santos,4/10/16,13,0,0
UFC2016032001,Mark Hunt,Frank Mir,KO/TKO,1,3:01,1,UFC Fight Night 85: Hunt vs. Mir,3/20/16,1,0,1
UFC2016032002,Neil Magny,Hector Lombard,KO/TKO,3,0:46,4,UFC Fight Night 85: Hunt vs. Mir,3/20/16,2,0,0
UFC2016032003,Jake Matthews,Johnny Case,Submission,3,4:45,5,UFC Fight Night 85: Hunt vs. Mir,3/20/16,3,0,0
UFC2016032004,Dan Kelly,Antonio Carlos Junior,KO/TKO,3,1:36,3,UFC Fight Night 85: Hunt vs. Mir,3/20/16,4,0,0
UFC2016032005,Steve Bosse,James Te Huna,KO/TKO,1,0:52,2,UFC Fight Night 85: Hunt vs. Mir,3/20/16,5,0,0
UFC2016032006,Bec Rawlings,Seohee Ham,Decision - Unanimous,3,5:00,32,UFC Fight Night 85: Hunt vs. Mir,3/20/16,6,0,0
UFC2016032007,Alan Jouban,Brendan O'Reilly,KO/TKO,1,2:15,4,UFC Fight Night 85: Hunt vs. Mir,3/20/16,7,0,0
UFC2016032008,Dan Hooker,Mark Eddiva,Submission,1,1:24,6,UFC Fight Night 85: Hunt vs. Mir,3/20/16,8,0,0
UFC2016032009,Leslie Smith,Rin Nakai,Decision - Unanimous,3,5:00,25,UFC Fight Night 85: Hunt vs. Mir,3/20/16,9,0,0
UFC2016032010,Viscardi Andrade,Richard Walsh,Decision - Unanimous,3,5:00,4,UFC Fight Night 85: Hunt vs. Mir,3/20/16,10,0,0
UFC2016032011,Ross Pearson,Chad Laprise,Decision - Split,3,5:00,5,UFC Fight Night 85: Hunt vs. Mir,3/20/16,11,0,0
UFC2016032012,Alan Patrick,Damien Brown,Decision - Unanimous,3,5:00,5,UFC Fight Night 85: Hunt vs. Mir,3/20/16,12,0,0
UFC2016030501,Nate Diaz,Conor McGregor,Submission,2,4:12,4,UFC 196: McGregor vs. Diaz,3/5/16,1,0,1
UFC2016030502,Miesha Tate,Holly Holm,Submission,5,3:30,25,UFC 196: McGregor vs. Diaz,3/5/16,2,1,1
UFC2016030503,Ilir Latifi,Gian Villante,Decision - Unanimous,3,5:00,2,UFC 196: McGregor vs. Diaz,3/5/16,3,0,0
UFC2016030504,Corey Anderson,Tom Lawlor,Decision - Unanimous,3,5:00,2,UFC 196: McGregor vs. Diaz,3/5/16,4,0,0
UFC2016030505,Amanda Nunes,Valentina Shevchenko,Decision - Unanimous,3,5:00,25,UFC 196: McGregor vs. Diaz,3/5/16,5,0,0
UFC2016030506,Siyar Bahadurzada,Brandon Thatch,Submission,3,4:11,4,UFC 196: McGregor vs. Diaz,3/5/16,6,0,0
UFC2016030507,Nordine Taleb,Erick Silva,KO/TKO,2,1:34,4,UFC 196: McGregor vs. Diaz,3/5/16,7,0,0
UFC2016030508,Vitor Miranda,Marcelo Guimaraes,KO/TKO,2,1:09,3,UFC 196: McGregor vs. Diaz,3/5/16,8,0,0
UFC2016030509,Darren Elkins,Chas Skelly,Decision - Unanimous,3,5:00,6,UFC 196: McGregor vs. Diaz,3/5/16,9,0,0
UFC2016030510,Diego Sanchez,Jim Miller,Decision - Unanimous,3,5:00,5,UFC 196: McGregor vs. Diaz,3/5/16,10,0,0
UFC2016030511,Jason Saggo,Justin Salas,KO/TKO,1,4:31,5,UFC 196: McGregor vs. Diaz,3/5/16,11,0,0
UFC2016030512,Teruto Ishihara,Julian Erosa,KO/TKO,2,0:34,6,UFC 196: McGregor vs. Diaz,3/5/16,12,0,0
UFC2016022701,Michael Bisping,Anderson Silva,Decision - Unanimous,5,5:00,3,UFC Fight Night 84: Silva vs. Bisping,2/27/16,1,0,1
UFC2016022702,Gegard Mousasi,Thales Leites,Decision - Unanimous,3,5:00,3,UFC Fight Night 84: Silva vs. Bisping,2/27/16,2,0,0
UFC2016022703,Tom Breese,Keita Nakamura,Decision - Unanimous,3,5:00,4,UFC Fight Night 84: Silva vs. Bisping,2/27/16,3,0,0
UFC2016022704,Brad Pickett,Francisco Rivera,Decision - Split,3,5:00,7,UFC Fight Night 84: Silva vs. Bisping,2/27/16,4,0,0
UFC2016022705,Makwan Amirkhani,Mike Wilkinson,Decision - Unanimous,3,5:00,6,UFC Fight Night 84: Silva vs. Bisping,2/27/16,5,0,0
UFC2016022706,Davey Grant,Marlon Vera,Decision - Unanimous,3,5:00,7,UFC Fight Night 84: Silva vs. Bisping,2/27/16,6,0,0
UFC2016022707,Scott Askham,Chris Dempsey,KO/TKO,1,4:45,3,UFC Fight Night 84: Silva vs. Bisping,2/27/16,7,0,0
UFC2016022708,Arnold Allen,Yaotzin Meza,Decision - Unanimous,3,5:00,6,UFC Fight Night 84: Silva vs. Bisping,2/27/16,8,0,0
UFC2016022709,Krzysztof Jotko,Brad Scott,Decision - Unanimous,3,5:00,3,UFC Fight Night 84: Silva vs. Bisping,2/27/16,9,0,0
UFC2016022710,Rustam Khabilov,Norman Parke,Decision - Unanimous,3,5:00,5,UFC Fight Night 84: Silva vs. Bisping,2/27/16,10,0,0
UFC2016022711,Daniel Omielanczuk,Jarjis Danho,Decision - Majority,3,1:31,1,UFC Fight Night 84: Silva vs. Bisping,2/27/16,11,0,0
UFC2016022712,Teemu Packalen,Thibault Gouti,Submission,1,0:24,5,UFC Fight Night 84: Silva vs. Bisping,2/27/16,12,0,0
UFC2016022713,David Teymur,Martin Svensson,KO/TKO,2,1:26,5,UFC Fight Night 84: Silva vs. Bisping,2/27/16,13,0,0
UFC2016022101,Donald Cerrone,Alex Oliveira,Submission,1,2:33,4,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,1,0,1
UFC2016022102,Derek Brunson,Roan Carneiro,KO/TKO,1,2:38,3,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,2,0,0
UFC2016022103,Cody Garbrandt,Augusto Mendes,KO/TKO,1,4:18,7,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,3,0,0
UFC2016022104,Dennis Bermudez,Tatsuya Kawajiri,Decision - Unanimous,3,5:00,6,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,4,0,0
UFC2016022105,Chris Camozzi,Joe Riggs,KO/TKO,1,0:26,3,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,5,0,0
UFC2016022106,James Krause,Shane Campbell,Decision - Unanimous,3,5:00,5,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,6,0,0
UFC2016022107,Sean Strickland,Alex Garcia,KO/TKO,3,4:25,4,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,7,0,0
UFC2016022108,Oluwale Bamgbose,Daniel Sarafian,KO/TKO,1,1:00,3,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,8,0,0
UFC2016022109,Anthony Smith,Leonardo Augusto Leleco,Decision - Unanimous,3,5:00,3,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,9,0,0
UFC2016022110,Nathan Coy,Jonavin Webb,Decision - Unanimous,3,5:00,4,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,10,0,0
UFC2016022111,Ashlee Evans-Smith,Marion Reneau,Decision - Split,3,5:00,25,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,11,0,0
UFC2016022112,Lauren Murphy,Kelly Faszholz,KO/TKO,3,4:55,25,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,12,0,0
UFC2016022113,Shamil Abdurakhimov,Anthony Hamilton,Decision - Unanimous,3,5:00,1,UFC Fight Night 83: Cowboy vs. Cowboy,2/21/16,13,0,0
UFC2016020601,Stephen Thompson,Johny Hendricks,KO/TKO,1,3:31,4,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,1,0,1
UFC2016020602,Roy Nelson,Jared Rosholt,Decision - Unanimous,3,5:00,1,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,2,0,0
UFC2016020603,Ovince Saint Preux,Rafael Cavalcante,Decision - Unanimous,3,5:00,2,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,3,0,0
UFC2016020604,Joseph Benavidez,Zach Makovsky,Decision - Unanimous,3,5:00,8,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,4,0,0
UFC2016020605,Misha Cirkunov,Alex Nicholson,Submission,2,1:28,2,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,5,0,0
UFC2016020606,Mike Pyle,Sean Spencer,KO/TKO,3,4:25,4,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,6,0,0
UFC2016020607,Josh Burkman,KJ Noons,Decision - Unanimous,3,5:00,5,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,7,0,0
UFC2016020608,Derrick Lewis,Damian Grabowski,KO/TKO,1,2:17,1,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,8,0,0
UFC2016020609,Justin Scoggins,Ray Borg,Decision - Unanimous,3,5:00,8,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,9,0,0
UFC2016020610,Diego Rivas,Noad Lahat,KO/TKO,2,0:23,6,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,10,0,0
UFC2016020611,Mickey Gall,Mike Jackson,Submission,1,0:45,4,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,11,0,0
UFC2016020612,Alex White,Artem Lobov,Decision - Unanimous,3,5:00,6,UFC Fight Night 82: Hendricks vs. Thompson,2/6/16,12,0,0
UFC2016013001,Anthony Johnson,Ryan Bader,KO/TKO,1,1:26,2,UFC on Fox 18: Johnson vs. Bader,1/30/16,1,0,1
UFC2016013002,Ben Rothwell,Josh Barnett,Submission,2,3:48,1,UFC on Fox 18: Johnson vs. Bader,1/30/16,2,0,0
UFC2016013003,Jimmie Rivera,Iuri Alcantara,Decision - Unanimous,3,5:00,7,UFC on Fox 18: Johnson vs. Bader,1/30/16,3,0,0
UFC2016013004,Bryan Barberena,Sage Northcutt,Submission,2,3:06,4,UFC on Fox 18: Johnson vs. Bader,1/30/16,4,0,0
UFC2016013005,Tarec Saffiedine,Jake Ellenberger,Decision - Unanimous,3,5:00,4,UFC on Fox 18: Johnson vs. Bader,1/30/16,5,0,0
UFC2016013006,Carlos Diego Ferreira,Olivier Aubin-Mercier,Decision - Unanimous,3,5:00,5,UFC on Fox 18: Johnson vs. Bader,1/30/16,6,0,0
UFC2016013007,Rafael Natal,Kevin Casey,KO/TKO,3,3:37,3,UFC on Fox 18: Johnson vs. Bader,1/30/16,7,0,0
UFC2016013008,Wilson Reis,Dustin Ortiz,Decision - Unanimous,3,5:00,8,UFC on Fox 18: Johnson vs. Bader,1/30/16,8,0,0
UFC2016013009,Alexander Yakovlev,George Sullivan,KO/TKO,1,3:59,4,UFC on Fox 18: Johnson vs. Bader,1/30/16,9,0,0
UFC2016013010,Alex Caceres,Masio Fullen,Decision - Unanimous,3,5:00,6,UFC on Fox 18: Johnson vs. Bader,1/30/16,10,0,0
UFC2016013011,Randy Brown,Matt Dwyer,Decision - Unanimous,3,5:00,4,UFC on Fox 18: Johnson vs. Bader,1/30/16,11,0,0
UFC2016013012,Damon Jackson,Levan Makashvili,Draw - Majority,3,5:00,6,UFC on Fox 18: Johnson vs. Bader,1/30/16,12,0,0
UFC2016013013,Tony Martin,Felipe Olivieri,Submission,3,3:02,5,UFC on Fox 18: Johnson vs. Bader,1/30/16,13,0,0
UFC2016011701,Dominick Cruz,TJ Dillashaw,Decision - Split,5,5:00,7,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,1,1,1
UFC2016011702,Eddie Alvarez,Anthony Pettis,Decision - Split,3,5:00,5,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,2,0,0
UFC2016011703,Travis Browne,Matt Mitrione,KO/TKO,3,4:09,1,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,3,0,0
UFC2016011704,Francisco Trinaldo,Ross Pearson,Decision - Unanimous,3,5:00,5,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,4,0,0
UFC2016011705,Patrick Cote,Ben Saunders,KO/TKO,2,1:14,4,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,5,0,0
UFC2016011706,Ed Herman,Tim Boetsch,KO/TKO,2,1:39,2,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,6,0,0
UFC2016011707,Chris Wade,Mehdi Baghdad,Submission,1,4:30,5,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,7,0,0
UFC2016011708,Luke Sanders,Maximo Blanco,Submission,1,3:38,6,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,8,0,0
UFC2016011709,Paul Felder,Daron Cruickshank,Submission,3,3:56,5,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,9,0,0
UFC2016011710,Ilir Latifi,Sean O'Connell,KO/TKO,1,0:30,2,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,10,0,0
UFC2016011711,Charles Rosa,Kyle Bochniak,Decision - Unanimous,3,5:00,6,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,11,0,0
UFC2016011712,Rob Font,Joey Gomez,KO/TKO,2,4:13,7,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,12,0,0
UFC2016011713,Francimar Barroso,Elvis Mutapcic,Decision - Unanimous,3,5:00,2,UFC Fight Night 81: Dillashaw vs. Cruz,1/17/16,13,0,0
UFC2016010201,Robbie Lawler,Carlos Condit,Decision - Split,5,5:00,4,UFC 195: Lawler vs. Condit,1/2/16,1,1,1
UFC2016010202,Stipe Miocic,Andrei Arlovski,KO/TKO,1,0:54,1,UFC 195: Lawler vs. Condit,1/2/16,2,0,0
UFC2016010203,Albert Tumenov,Lorenz Larkin,Decision - Split,3,5:00,4,UFC 195: Lawler vs. Condit,1/2/16,3,0,0
UFC2016010204,Brian Ortega,Diego Brandao,Submission,3,1:37,6,UFC 195: Lawler vs. Condit,1/2/16,4,0,0
UFC2016010205,Abel Trujillo,Tony Sims,Submission,1,3:18,5,UFC 195: Lawler vs. Condit,1/2/16,5,0,0
UFC2016010206,Michael McDonald,Masanori Kanehara,Submission,2,2:09,7,UFC 195: Lawler vs. Condit,1/2/16,6,0,0
UFC2016010207,Alex Morono,Kyle Noke,Decision - Split,3,5:00,4,UFC 195: Lawler vs. Condit,1/2/16,7,0,0
UFC2016010208,Justine Kish,Nina Ansaroff,Decision - Unanimous,3,5:00,32,UFC 195: Lawler vs. Condit,1/2/16,8,0,0
UFC2016010209,Drew Dober,Scott Holtzman,Decision - Unanimous,3,5:00,5,UFC 195: Lawler vs. Condit,1/2/16,9,0,0
UFC2016010210,Dustin Poirier,Joseph Duffy,Decision - Unanimous,3,5:00,5,UFC 195: Lawler vs. Condit,1/2/16,10,0,0
UFC2016010211,Michinori Tanaka,Joe Soto,Draw - Split,3,5:00,7,UFC 195: Lawler vs. Condit,1/2/16,11,0,0
UFC2016010212,Sheldon Westcott,Edgar Garcia,KO/TKO,1,3:12,4,UFC 195: Lawler vs. Condit,1/2/16,12,0,0
UFC2015121901,Rafael dos Anjos,Donald Cerrone,KO/TKO,1,1:06,5,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,1,1,1
UFC2015121902,Alistair Overeem,Junior dos Santos,KO/TKO,2,4:43,1,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,2,0,0
UFC2015121903,Nate Diaz,Michael Johnson,Decision - Unanimous,3,5:00,5,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,3,0,0
UFC2015121904,Karolina Kowalkiewicz,Randa Markos,Decision - Unanimous,3,5:00,32,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,4,0,0
UFC2015121905,Charles Oliveira,Myles Jury,Submission,1,3:05,6,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,5,0,0
UFC2015121906,Nate Marquardt,CB Dollaway,KO/TKO,2,0:28,3,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,6,0,0
UFC2015121907,Valentina Shevchenko,Sarah Kaufman,Decision - Split,3,5:00,25,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,7,0,0
UFC2015121908,Tamdan McCrory,Josh Samman,Submission,3,4:10,3,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,8,0,0
UFC2015121909,Nik Lentz,Danny Castillo,Decision - Split,3,5:00,5,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,9,0,0
UFC2015121910,Cole Miller,Jim Alers,No Contest,2,1:44,6,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,10,0,0
UFC2015121911,Kamaru Usman,Leon Edwards,Decision - Unanimous,3,5:00,4,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,11,0,0
UFC2015121912,Vicente Luque,Hayder Hassan,Submission,1,2:13,4,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,12,0,0
UFC2015121913,Francis Ngannou,Luis Henrique,KO/TKO,2,2:53,1,UFC on Fox 17: dos Anjos vs. Cerrone 2,12/19/15,13,0,0
UFC2015121201,Conor McGregor,Jose Aldo,KO/TKO,1,0:13,6,UFC 194: Aldo vs. McGregor,12/12/15,1,1,1
UFC2015121202,Luke Rockhold,Chris Weidman,KO/TKO,4,3:12,3,UFC 194: Aldo vs. McGregor,12/12/15,2,1,1
UFC2015121203,Yoel Romero,Ronaldo Souza,Decision - Split,3,5:00,3,UFC 194: Aldo vs. McGregor,12/12/15,3,0,0
UFC2015121204,Demian Maia,Gunnar Nelson,Decision - Unanimous,3,5:00,4,UFC 194: Aldo vs. McGregor,12/12/15,4,0,0
UFC2015121205,Max Holloway,Jeremy Stephens,Decision - Unanimous,3,5:00,6,UFC 194: Aldo vs. McGregor,12/12/15,5,0,0
UFC2015121206,Urijah Faber,Frankie Saenz,Decision - Unanimous,3,5:00,7,UFC 194: Aldo vs. McGregor,12/12/15,6,0,0
UFC2015121207,Tecia Torres,Jocelyn Jones-Lybarger,Decision - Unanimous,3,5:00,32,UFC 194: Aldo vs. McGregor,12/12/15,7,0,0
UFC2015121208,Warlley Alves,Colby Covington,Submission,1,1:26,4,UFC 194: Aldo vs. McGregor,12/12/15,8,0,0
UFC2015121209,Leonardo Santos,Kevin Lee,KO/TKO,1,3:26,5,UFC 194: Aldo vs. McGregor,12/12/15,9,0,0
UFC2015121210,Magomed Mustafaev,Joe Proctor,KO/TKO,1,1:54,5,UFC 194: Aldo vs. McGregor,12/12/15,10,0,0
UFC2015121211,Yancy Medeiros,John Makdessi,Decision - Split,3,5:00,5,UFC 194: Aldo vs. McGregor,12/12/15,11,0,0
